id,0,1,2,3,4,area,CE
0,0.4995026102098519,0.0654970167850335,1.843756068260092,0.7325715166086201,0.9810771160728748,0.685652807251019,0
1,0.1758492470863794,0.1808878217050659,0.3032553974101021,1.3083248275095916,0.7460252950213605,0.1788443643531811,0
2,1.9327693799750576,0.8350566149160232,0.1441234771975541,0.8801807054043796,1.53158128635963,1.5873781580816786,1
3,1.6951988537553495,0.3339775856928139,0.8301837690167936,0.7661373565112068,1.8182788256830988,1.7245508161064709,1
4,0.2157494977682849,1.9964466481777128,1.810126115150382,0.2265151614034131,0.3148119575712312,0.7006430445175844,0
5,0.8475067017452047,1.8948444097042407,0.3620439364051493,1.0313313610415678,1.341346748018677,1.8043106390529813,1
6,1.4558524544195637,0.8534788163270116,1.5893445170369451,1.215759978191365,0.6168946741833968,2.1435178852313985,1
7,1.915638753854463,0.4394196800982302,0.9712939344119432,1.0286618845929252,0.0209356764093127,0.8151758605023358,0
8,1.874477451406952,1.3820011976486053,0.8119973068094675,0.0096243619878571,0.0577302924522424,0.5773851673240094,0
9,1.5299109364900625,0.9726805940298257,1.6120034383678077,0.3183515717039011,1.2349088404276394,2.0375674022548056,1
10,0.8307929483392721,0.8556559550820775,0.5031524554087957,0.5894951757506554,1.978479809941782,1.144968252130218,0
11,0.2892851100982687,1.263843769938938,0.2417326380628819,1.999413866293232,1.2018572290110905,1.2573866401212366,1
12,0.298798084717719,0.0756895815033096,0.5487028251944492,1.0990885016227048,0.2316571903835061,0.1052886314755943,0
13,1.8727979972388216,0.1840696294482636,0.204041873560679,0.7358638323374979,1.1961173102565534,0.6859535814644997,0
14,1.518013270577456,0.1708067981315869,0.1556065716757101,1.8649354076342213,0.3502034029916868,0.4923744113934842,0
15,0.3877351480144574,1.2264297769647157,0.1013659501366079,1.7312051163636148,0.2799193393329666,0.4303430891078973,0
16,0.7305417069646525,0.3373938544200662,1.7858751261021877,1.034916981776098,0.0330372384541141,0.5636370562189718,0
17,0.136701463589903,1.99476792403337,0.8745303473150331,0.2476816206768198,1.6808056880474218,1.1118884816999834,1
18,1.3732681400631777,0.0935107948935847,0.913558238161776,0.4190356738181055,0.0492421850326191,0.1833419137508856,0
19,1.1984949800254396,1.6975968745416732,0.7557605447399491,1.6741001326671625,0.21150078590481,1.8415013284011583,1
20,0.4503519507725576,0.510530146034503,0.5249954489193699,1.9748451616001,1.228083915724468,1.0480262956166346,0
21,1.0317913493975062,0.4405820499080584,0.0801561591159204,1.9982428086569533,1.3257017590129816,1.1513057496559669,0
22,0.4105599692260052,1.5664171492415215,1.9239775939182084,0.6240001070853362,0.8219840863068545,1.6216857062879722,1
23,0.336224861516007,0.1299676783761696,1.7204569133400067,1.7771973033876864,1.4032136479450514,1.5767317155288054,1
24,1.6959447863974488,0.0742502043232066,0.2105392852134024,0.7030663714634023,0.9769498754952992,0.4476537970972384,0
25,0.9284526297158674,1.0816112179344657,0.7278239021924713,1.8023964146663047,1.1167846030884496,2.0588452383013163,1
26,0.9322810099298598,0.1213765545943185,1.692210942526497,1.998786880005699,0.1026415009652552,1.0100198344293168,1
27,1.5437867039370057,1.17531542060565,0.053467633810252,1.9823280544091708,0.3326833065358187,1.2884306355364348,1
28,1.1027172513303216,1.9649505884430167,0.281915558853653,0.0789599140933855,1.6757458703357415,1.2794727751984716,1
29,1.997604775942725,1.2268174913862366,1.0471570801940786,0.3223525655454027,0.4879147951466654,1.375049456897762,1
30,1.4604782961517442,1.6564446435718183,0.2086905956480634,0.982654948750066,1.332015342480776,1.9915433963919449,1
31,1.9500253949690989,1.3310197080743067,0.9233841339795013,0.4727024579021922,0.6822755223447258,1.673195851110014,1
32,1.9628630245589824,0.2982235473223205,0.8009811240174951,0.726768229562232,0.8594125388552101,1.0527176764842718,0
33,1.453249796109931,0.8015956270529223,1.4383210878473325,1.376699739185936,0.6933115491022179,2.19059310558762,1
34,0.0231618559722577,0.2396253682547357,0.0964105397021786,1.9748426083892827,1.999553590382603,0.3559239272732651,1
35,0.0039594440149163,1.4354253527560958,0.1185276210290111,1.8830648166712065,0.7145707383569596,0.5773904124928597,0
36,1.3633776602549412,1.2643320394200943,0.1862689596555228,0.346922729973833,1.9828032588165347,1.3818659028433744,1
37,0.3914737127688137,0.3018565209135995,1.911778617737976,1.2411861153071633,1.5037549763418263,1.6042629167131477,1
38,1.949204570726004,0.9930095542586173,0.3363927585160686,0.8272193013564335,1.2601846496945257,1.680890499916897,1
39,0.8117658930687466,0.3654176174726422,1.9272564059177897,0.5253240612616662,1.6541289090985911,1.5264443539450132,1
40,0.7288551987973794,1.46484224662422,0.4454533456341047,1.9999790105030968,0.2923786782765576,1.1952062384272568,0
41,0.9117693390280248,0.5582779408495064,1.2100333663281349,1.9715132445899728,0.6551341585993619,1.6307977139898784,1
42,1.844815137154692,0.6260124696717032,0.5137649183336368,0.0680782705109923,1.0658796029347573,0.6742579508349988,0
43,0.2984909816226967,1.940789633916558,0.4130193218859928,1.980532646612987,0.0515212840653353,0.7475887995035669,1
44,1.759815768004665,1.2950592166761128,0.5423053971400239,1.5008184000326426,0.4721309262776469,1.897915417191352,1
45,0.2803758714695425,1.7506181118931563,0.5057327561468403,0.3989859602496658,1.9914661513973448,1.0940894717005862,1
46,1.2515986905786387,1.853574295144449,0.7517748038161647,1.1691673887007976,0.5333652847227563,1.9158414046623629,1
47,0.8543450650521461,1.9699842581258,0.0721089932392259,1.0212997449509529,0.7491943833229475,1.038631694592387,0
48,0.517814883088991,0.6844541705410793,0.694511273064831,0.5229374439087189,1.88522051609378,0.834927665898842,0
49,1.121830660245472,0.8163821230444027,0.0714581846706577,0.8629529669252042,1.9946780118561704,1.1892451901677374,0
50,0.4204593009833916,1.6965897463488837,1.341596536271733,0.5689951997728064,1.5582377679145665,1.9133671040556388,1
51,1.2011443696466628,0.4478615128803611,1.9259845946864715,1.3085012966647935,0.5150239538567117,1.7016207868564264,1
52,1.701925980553363,0.0421646073922217,1.9421203971018155,0.2353942995849133,0.3438038265841921,0.5223242784598388,0
53,0.8502186712980141,0.8194850766040753,0.7773873239212232,0.1641675011655651,1.9481719341042696,0.9781713387055396,0
54,1.9998770334059053,0.6061858782897348,1.5292467095411346,0.6573052635446651,0.0928412862145611,1.1272969131309898,0
55,0.2300944657571367,0.6643203018623091,1.5401760259424762,0.0098781056473048,0.8157850525771306,0.3136733603805504,0
56,0.6551731898563617,1.9257032651089805,1.0373172325775344,1.3471209431605635,0.448506642510649,1.7293459735356522,1
57,1.6633674403618173,1.9534982002948544,0.1652581659431412,0.1780643524545211,0.3987630318625088,0.6187945934694133,0
58,0.1862258695789106,0.680202858229086,1.9704165645181155,0.4974369060950456,1.2990439583835032,0.9784716084838688,0
59,0.5357393760731463,1.604656849586353,0.4901923000629337,0.3047077262165873,0.5130717546352175,0.4153309122248896,0
60,0.2378416304745822,1.9140933503437687,1.978944872310216,0.3074427234575544,0.3301873659530961,0.8534775902485672,1
61,1.5731104494884929,0.1927255489806042,0.2954872442255982,0.5840101006316776,0.7121963461675057,0.3683569809969244,0
62,0.4253975153598177,0.2630973083042336,1.6501427608345007,1.953786018009197,0.0776008659844397,0.6344069915122499,0
63,0.5443199128553057,0.1386981868978711,0.8666635307185704,1.7602347313230169,1.911533133077486,1.42055934663021,1
64,0.1304206577357282,0.6456102640486078,0.3206755013280379,1.7319873302895763,1.9990192004988845,0.993201727998506,1
65,0.8923340348640986,1.0375922751821365,0.4844842929584431,1.9722365785613123,0.3016113538475435,1.0631836080566983,0
66,0.1001955615707536,0.0948432377204407,1.299839143214286,1.995486007955464,1.2862323023722564,1.0168253697977656,0
67,0.0484047433285701,1.88610757073952,0.1460106507815467,1.668297253256693,1.4705005095152035,1.3691190685249948,1
